previous_time,current_time,nrc,delta_enrolled
2024-01-10 21.15.29,2024-01-10 21.16.44,55005,4
2024-01-10 21.15.29,2024-01-10 21.16.44,63832,1
2024-01-10 21.15.29,2024-01-10 21.16.44,55281,1
2024-01-10 21.15.29,2024-01-10 21.16.44,53457,1
2024-01-10 21.15.29,2024-01-10 21.16.44,68442,1
2024-01-10 21.15.29,2024-01-10 21.16.44,68446,-1
2024-01-10 21.15.29,2024-01-10 21.16.44,68925,1
2024-01-10 21.15.29,2024-01-10 21.16.44,66264,2
2024-01-10 21.15.29,2024-01-10 21.16.44,45645,1
2024-01-10 21.15.29,2024-01-10 21.16.44,69111,-1
2024-01-10 21.15.29,2024-01-10 21.16.44,69081,1
2024-01-10 21.15.29,2024-01-10 21.16.44,44914,-1
2024-01-10 21.15.29,2024-01-10 21.16.44,46041,1
2024-01-10 21.15.29,2024-01-10 21.16.44,31040,1
2024-01-10 21.15.29,2024-01-10 21.16.44,31041,1
2024-01-10 21.15.29,2024-01-10 21.16.44,39612,-1
2024-01-10 21.15.29,2024-01-10 21.16.44,45423,-1
2024-01-10 21.15.29,2024-01-10 21.16.44,13637,1
2024-01-10 21.15.29,2024-01-10 21.16.44,13639,1
2024-01-10 21.15.29,2024-01-10 21.16.44,13477,1
2024-01-10 21.15.29,2024-01-10 21.16.44,13651,1
2024-01-10 21.15.29,2024-01-10 21.16.44,10764,1
2024-01-10 21.15.29,2024-01-10 21.16.44,10876,1
2024-01-10 21.15.29,2024-01-10 21.16.44,63093,1
2024-01-10 21.15.29,2024-01-10 21.16.44,10757,1
2024-01-10 21.15.29,2024-01-10 21.16.44,50524,1
2024-01-10 21.15.29,2024-01-10 21.16.44,63708,1
2024-01-10 21.15.29,2024-01-10 21.16.44,66752,1
2024-01-10 21.15.29,2024-01-10 21.16.44,68492,2
2024-01-10 21.15.29,2024-01-10 21.16.44,70186,1
2024-01-10 21.15.29,2024-01-10 21.16.44,68980,1
2024-01-10 21.15.29,2024-01-10 21.16.44,41910,-1
2024-01-10 21.15.29,2024-01-10 21.16.44,45074,1
2024-01-10 21.15.29,2024-01-10 21.16.44,26170,1
2024-01-10 21.15.29,2024-01-10 21.16.44,54479,2
2024-01-10 21.15.29,2024-01-10 21.16.44,27894,1
2024-01-10 21.15.29,2024-01-10 21.16.44,54467,-1
2024-01-10 21.15.29,2024-01-10 21.16.44,54470,1
2024-01-10 21.15.29,2024-01-10 21.16.44,39382,-1
2024-01-10 21.15.29,2024-01-10 21.16.44,68786,1
2024-01-10 21.15.29,2024-01-10 21.16.44,65898,-1
2024-01-10 21.15.29,2024-01-10 21.16.44,65901,1
2024-01-10 21.15.29,2024-01-10 21.16.44,27946,1
2024-01-10 21.15.29,2024-01-10 21.16.44,65912,2
2024-01-10 21.15.29,2024-01-10 21.16.44,57292,1
2024-01-10 21.15.29,2024-01-10 21.16.44,27705,-1
2024-01-10 21.15.29,2024-01-10 21.16.44,62906,-1
2024-01-10 21.15.29,2024-01-10 21.16.44,27965,-1
2024-01-10 21.15.29,2024-01-10 21.16.44,36363,1
2024-01-10 21.15.29,2024-01-10 21.16.44,62914,3
2024-01-10 21.15.29,2024-01-10 21.16.44,42383,3
2024-01-10 21.15.29,2024-01-10 21.16.44,65937,1
2024-01-10 21.15.29,2024-01-10 21.16.44,42307,-1
2024-01-10 21.15.29,2024-01-10 21.16.44,30804,1
2024-01-10 21.15.29,2024-01-10 21.16.44,54606,-1
2024-01-10 21.15.29,2024-01-10 21.16.44,30806,-1
2024-01-10 21.15.29,2024-01-10 21.16.44,30780,1
2024-01-10 21.15.29,2024-01-10 21.16.44,42324,3
2024-01-10 21.15.29,2024-01-10 21.16.44,48523,1
2024-01-10 21.15.29,2024-01-10 21.16.44,66063,-1
2024-01-10 21.15.29,2024-01-10 21.16.44,39069,-1
2024-01-10 21.15.29,2024-01-10 21.16.44,39067,1
2024-01-10 21.15.29,2024-01-10 21.16.44,40094,1
2024-01-10 21.15.29,2024-01-10 21.16.44,39131,-1
2024-01-10 21.15.29,2024-01-10 21.16.44,13577,1
2024-01-10 21.15.29,2024-01-10 21.16.44,20761,1
2024-01-10 21.15.29,2024-01-10 21.16.44,68884,1
2024-01-10 21.15.29,2024-01-10 21.16.44,11095,1
2024-01-10 21.15.29,2024-01-10 21.16.44,67994,1
2024-01-10 21.15.29,2024-01-10 21.16.44,67995,-1
2024-01-10 21.15.29,2024-01-10 21.16.44,67996,1
2024-01-10 21.15.29,2024-01-10 21.16.44,65170,1
2024-01-10 21.15.29,2024-01-10 21.16.44,55526,1
2024-01-10 21.15.29,2024-01-10 21.16.44,63764,-1
2024-01-10 21.15.29,2024-01-10 21.16.44,62429,1
2024-01-10 21.15.29,2024-01-10 21.16.44,39238,1
2024-01-10 21.15.29,2024-01-10 21.16.44,10399,1
2024-01-10 21.15.29,2024-01-10 21.16.44,43081,1
2024-01-10 21.20.29,2024-01-10 21.21.44,25458,1
2024-01-10 21.20.29,2024-01-10 21.21.44,65769,1
2024-01-10 21.20.29,2024-01-10 21.21.44,69243,1
2024-01-10 21.20.29,2024-01-10 21.21.44,13604,1
2024-01-10 21.20.29,2024-01-10 21.21.44,10139,1
2024-01-10 21.20.29,2024-01-10 21.21.44,68948,-1
2024-01-10 21.20.29,2024-01-10 21.21.44,12120,2
2024-01-10 21.20.29,2024-01-10 21.21.44,52216,-1
2024-01-10 21.20.29,2024-01-10 21.21.44,52217,1
2024-01-10 21.20.29,2024-01-10 21.21.44,46391,1
2024-01-10 21.20.29,2024-01-10 21.21.44,66651,1
2024-01-10 21.20.29,2024-01-10 21.21.44,63848,1
2024-01-10 21.20.29,2024-01-10 21.21.44,66818,1
2024-01-10 21.20.29,2024-01-10 21.21.44,19081,1
2024-01-10 21.20.29,2024-01-10 21.21.44,57578,1
2024-01-10 21.20.29,2024-01-10 21.21.44,51764,1
2024-01-10 21.20.29,2024-01-10 21.21.44,63256,4
2024-01-10 21.20.29,2024-01-10 21.21.44,64306,-1
2024-01-10 21.20.29,2024-01-10 21.21.44,34075,2
2024-01-10 21.20.29,2024-01-10 21.21.44,36488,1
2024-01-10 21.20.29,2024-01-10 21.21.44,34055,1
2024-01-10 21.20.29,2024-01-10 21.21.44,64324,2
2024-01-10 21.20.29,2024-01-10 21.21.44,67156,1
2024-01-10 21.20.29,2024-01-10 21.21.44,67160,2
2024-01-10 21.20.29,2024-01-10 21.21.44,68671,1
2024-01-10 21.20.29,2024-01-10 21.21.44,67168,2
2024-01-10 21.20.29,2024-01-10 21.21.44,68408,2
2024-01-10 21.20.29,2024-01-10 21.21.44,69879,3
2024-01-10 21.20.29,2024-01-10 21.21.44,33695,1
2024-01-10 21.20.29,2024-01-10 21.21.44,33700,1
2024-01-10 21.20.29,2024-01-10 21.21.44,39675,1
2024-01-10 21.20.29,2024-01-10 21.21.44,33748,-1
2024-01-10 21.20.29,2024-01-10 21.21.44,33752,2
2024-01-10 21.20.29,2024-01-10 21.21.44,68743,1
2024-01-10 21.20.29,2024-01-10 21.21.44,67172,1
2024-01-10 21.20.29,2024-01-10 21.21.44,36370,2
2024-01-10 21.20.29,2024-01-10 21.21.44,67176,-1
2024-01-10 21.20.29,2024-01-10 21.21.44,42509,-1
2024-01-10 21.20.29,2024-01-10 21.21.44,64344,-1
2024-01-10 21.20.29,2024-01-10 21.21.44,63235,-1
2024-01-10 21.20.29,2024-01-10 21.21.44,34116,-1
2024-01-10 21.20.29,2024-01-10 21.21.44,65863,2
2024-01-10 21.20.29,2024-01-10 21.21.44,48220,4
2024-01-10 21.20.29,2024-01-10 21.21.44,63050,1
2024-01-10 21.20.29,2024-01-10 21.21.44,67242,1
2024-01-10 21.20.29,2024-01-10 21.21.44,63007,1
2024-01-10 21.20.29,2024-01-10 21.21.44,48428,-1
2024-01-10 21.20.29,2024-01-10 21.21.44,69482,1
2024-01-10 21.20.29,2024-01-10 21.21.44,67265,-1
2024-01-10 21.20.29,2024-01-10 21.21.44,57272,1
2024-01-10 21.20.29,2024-01-10 21.21.44,46615,1
2024-01-10 21.20.29,2024-01-10 21.21.44,10809,1
2024-01-10 21.20.29,2024-01-10 21.21.44,10063,-1
2024-01-10 21.20.29,2024-01-10 21.21.44,10067,1
2024-01-10 21.20.29,2024-01-10 21.21.44,10982,-1
2024-01-10 21.20.29,2024-01-10 21.21.44,54448,-1
2024-01-10 21.20.29,2024-01-10 21.21.44,10086,1
2024-01-10 21.20.29,2024-01-10 21.21.44,12202,-1
2024-01-10 21.20.29,2024-01-10 21.21.44,54452,4
2024-01-10 21.20.29,2024-01-10 21.21.44,55707,1
2024-01-10 21.20.29,2024-01-10 21.21.44,58651,1
2024-01-10 21.20.29,2024-01-10 21.21.44,58673,-1
2024-01-10 21.20.29,2024-01-10 21.21.44,58461,1
2024-01-10 21.20.29,2024-01-10 21.21.44,55419,1
2024-01-10 21.20.29,2024-01-10 21.21.44,39371,1
2024-01-10 21.20.29,2024-01-10 21.21.44,55005,-1
2024-01-10 21.20.29,2024-01-10 21.21.44,52343,1
2024-01-10 21.20.29,2024-01-10 21.21.44,48172,-1
2024-01-10 21.20.29,2024-01-10 21.21.44,68915,1
2024-01-10 21.20.29,2024-01-10 21.21.44,66264,-1
2024-01-10 21.20.29,2024-01-10 21.21.44,69019,1
2024-01-10 21.20.29,2024-01-10 21.21.44,41056,2
2024-01-10 21.20.29,2024-01-10 21.21.44,31041,1
2024-01-10 21.20.29,2024-01-10 21.21.44,45423,1
2024-01-10 21.20.29,2024-01-10 21.21.44,14308,1
2024-01-10 21.20.29,2024-01-10 21.21.44,12826,1
2024-01-10 21.20.29,2024-01-10 21.21.44,39953,1
2024-01-10 21.20.29,2024-01-10 21.21.44,68975,1
2024-01-10 21.20.29,2024-01-10 21.21.44,51461,1
2024-01-10 21.20.29,2024-01-10 21.21.44,57440,1
2024-01-10 21.20.29,2024-01-10 21.21.44,57200,1
2024-01-10 21.20.29,2024-01-10 21.21.44,67744,1
2024-01-10 21.20.29,2024-01-10 21.21.44,69491,1
2024-01-10 21.20.29,2024-01-10 21.21.44,13477,2
2024-01-10 21.20.29,2024-01-10 21.21.44,13651,2
2024-01-10 21.20.29,2024-01-10 21.21.44,54938,1
2024-01-10 21.20.29,2024-01-10 21.21.44,55624,1
2024-01-10 21.20.29,2024-01-10 21.21.44,68477,1
2024-01-10 21.20.29,2024-01-10 21.21.44,68478,1
2024-01-10 21.20.29,2024-01-10 21.21.44,68488,1
2024-01-10 21.20.29,2024-01-10 21.21.44,68489,1
2024-01-10 21.20.29,2024-01-10 21.21.44,63018,1
2024-01-10 21.20.29,2024-01-10 21.21.44,48022,1
2024-01-10 21.20.29,2024-01-10 21.21.44,63017,1
2024-01-10 21.20.29,2024-01-10 21.21.44,12125,1
2024-01-10 21.20.29,2024-01-10 21.21.44,12126,-1
2024-01-10 21.20.29,2024-01-10 21.21.44,54479,1
2024-01-10 21.20.29,2024-01-10 21.21.44,18825,1
2024-01-10 21.20.29,2024-01-10 21.21.44,36383,-1
2024-01-10 21.20.29,2024-01-10 21.21.44,42374,1
2024-01-10 21.20.29,2024-01-10 21.21.44,57292,-1
2024-01-10 21.20.29,2024-01-10 21.21.44,69050,1
2024-01-10 21.20.29,2024-01-10 21.21.44,62908,1
2024-01-10 21.20.29,2024-01-10 21.21.44,46122,1
2024-01-10 21.20.29,2024-01-10 21.21.44,65924,-1
2024-01-10 21.20.29,2024-01-10 21.21.44,36363,1
2024-01-10 21.20.29,2024-01-10 21.21.44,62914,-1
2024-01-10 21.20.29,2024-01-10 21.21.44,30780,-1
2024-01-10 21.20.29,2024-01-10 21.21.44,25218,1
2024-01-10 21.20.29,2024-01-10 21.21.44,57609,-1
2024-01-10 21.20.29,2024-01-10 21.21.44,68504,1
2024-01-10 21.20.29,2024-01-10 21.21.44,38842,-1
2024-01-10 21.20.29,2024-01-10 21.21.44,58810,1
2024-01-10 21.20.29,2024-01-10 21.21.44,46156,1
2024-01-10 21.20.29,2024-01-10 21.21.44,39067,-1
2024-01-10 21.20.29,2024-01-10 21.21.44,43085,1
2024-01-10 21.20.29,2024-01-10 21.21.44,39026,1
2024-01-10 21.20.29,2024-01-10 21.21.44,39044,1
2024-01-10 21.20.29,2024-01-10 21.21.44,66977,1
2024-01-10 21.20.29,2024-01-10 21.21.44,19546,1
2024-01-10 21.20.29,2024-01-10 21.21.44,64136,1
2024-01-10 21.20.29,2024-01-10 21.21.44,68316,1
2024-01-10 21.25.26,2024-01-10 21.26.40,10139,-1
2024-01-10 21.25.26,2024-01-10 21.26.40,20827,1
2024-01-10 21.25.26,2024-01-10 21.26.40,68960,1
2024-01-10 21.25.26,2024-01-10 21.26.40,11132,1
2024-01-10 21.25.26,2024-01-10 21.26.40,12120,2
2024-01-10 21.25.26,2024-01-10 21.26.40,69170,-1
2024-01-10 21.25.26,2024-01-10 21.26.40,52657,1
2024-01-10 21.25.26,2024-01-10 21.26.40,48526,-1
2024-01-10 21.25.26,2024-01-10 21.26.40,52142,1
2024-01-10 21.25.26,2024-01-10 21.26.40,58406,1
2024-01-10 21.25.26,2024-01-10 21.26.40,68723,1
2024-01-10 21.25.26,2024-01-10 21.26.40,51764,2
2024-01-10 21.25.26,2024-01-10 21.26.40,63256,1
2024-01-10 21.25.26,2024-01-10 21.26.40,36866,1
2024-01-10 21.25.26,2024-01-10 21.26.40,36488,2
2024-01-10 21.25.26,2024-01-10 21.26.40,34055,2
2024-01-10 21.25.26,2024-01-10 21.26.40,57657,-1
2024-01-10 21.25.26,2024-01-10 21.26.40,64324,-1
2024-01-10 21.25.26,2024-01-10 21.26.40,67158,1
2024-01-10 21.25.26,2024-01-10 21.26.40,67160,1
2024-01-10 21.25.26,2024-01-10 21.26.40,67164,2
2024-01-10 21.25.26,2024-01-10 21.26.40,64332,1
2024-01-10 21.25.26,2024-01-10 21.26.40,68408,-2
2024-01-10 21.25.26,2024-01-10 21.26.40,69879,1
2024-01-10 21.25.26,2024-01-10 21.26.40,33526,1
2024-01-10 21.25.26,2024-01-10 21.26.40,33700,-1
2024-01-10 21.25.26,2024-01-10 21.26.40,33747,1
2024-01-10 21.25.26,2024-01-10 21.26.40,39675,1
2024-01-10 21.25.26,2024-01-10 21.26.40,33760,1
2024-01-10 21.25.26,2024-01-10 21.26.40,33715,-1
2024-01-10 21.25.26,2024-01-10 21.26.40,68743,1
2024-01-10 21.25.26,2024-01-10 21.26.40,36370,1
2024-01-10 21.25.26,2024-01-10 21.26.40,67176,1
2024-01-10 21.25.26,2024-01-10 21.26.40,42509,1
2024-01-10 21.25.26,2024-01-10 21.26.40,62958,1
2024-01-10 21.25.26,2024-01-10 21.26.40,63235,1
2024-01-10 21.25.26,2024-01-10 21.26.40,67199,-1
2024-01-10 21.25.26,2024-01-10 21.26.40,65863,2
2024-01-10 21.25.26,2024-01-10 21.26.40,64378,-1
2024-01-10 21.25.26,2024-01-10 21.26.40,48220,3
2024-01-10 21.25.26,2024-01-10 21.26.40,62962,1
2024-01-10 21.25.26,2024-01-10 21.26.40,40460,1
2024-01-10 21.25.26,2024-01-10 21.26.40,42402,1
2024-01-10 21.25.26,2024-01-10 21.26.40,63230,1
2024-01-10 21.25.26,2024-01-10 21.26.40,10967,1
2024-01-10 21.25.26,2024-01-10 21.26.40,10809,1
2024-01-10 21.25.26,2024-01-10 21.26.40,10841,-1
2024-01-10 21.25.26,2024-01-10 21.26.40,62869,1
2024-01-10 21.25.26,2024-01-10 21.26.40,10067,1
2024-01-10 21.25.26,2024-01-10 21.26.40,54448,1
2024-01-10 21.25.26,2024-01-10 21.26.40,55707,1
2024-01-10 21.25.26,2024-01-10 21.26.40,63085,-1
2024-01-10 21.25.26,2024-01-10 21.26.40,58660,1
2024-01-10 21.25.26,2024-01-10 21.26.40,58673,1
2024-01-10 21.25.26,2024-01-10 21.26.40,58679,1
2024-01-10 21.25.26,2024-01-10 21.26.40,58684,1
2024-01-10 21.25.26,2024-01-10 21.26.40,58605,-1
2024-01-10 21.25.26,2024-01-10 21.26.40,58585,1
2024-01-10 21.25.26,2024-01-10 21.26.40,58593,-1
2024-01-10 21.25.26,2024-01-10 21.26.40,66737,1
2024-01-10 21.25.26,2024-01-10 21.26.40,52104,1
