previous_time,current_time,nrc,delta_enrolled
2024-05-30 17.39.16,2024-05-30 17.40.58,12966,1
2024-05-30 17.39.16,2024-05-30 17.40.58,13061,1
2024-05-30 17.39.16,2024-05-30 17.40.58,13065,1
2024-05-30 17.39.16,2024-05-30 17.40.58,12027,2
2024-05-30 17.39.16,2024-05-30 17.40.58,10055,2
2024-05-30 17.39.16,2024-05-30 17.40.58,13014,2
2024-05-30 17.39.16,2024-05-30 17.40.58,12430,1
2024-05-30 17.39.16,2024-05-30 17.40.58,12365,1
2024-05-30 17.39.16,2024-05-30 17.40.58,12133,1
2024-05-30 17.39.16,2024-05-30 17.40.58,12130,3
2024-05-30 17.39.16,2024-05-30 17.40.58,13042,1
2024-05-30 17.39.16,2024-05-30 17.40.58,11668,1
2024-05-30 17.39.16,2024-05-30 17.40.58,10264,1
2024-05-30 17.39.16,2024-05-30 17.40.58,12294,2
2024-05-30 17.39.16,2024-05-30 17.40.58,13071,2
2024-05-30 17.39.16,2024-05-30 17.40.58,12291,7
2024-05-30 17.39.16,2024-05-30 17.40.58,12314,3
2024-05-30 17.39.16,2024-05-30 17.40.58,13051,1
2024-05-30 17.39.16,2024-05-30 17.40.58,10777,1
2024-05-30 17.39.16,2024-05-30 17.40.58,13053,1
2024-05-30 17.39.16,2024-05-30 17.40.58,10779,1
2024-05-30 17.39.16,2024-05-30 17.40.58,12862,1
2024-05-30 17.39.16,2024-05-30 17.40.58,13054,1
2024-05-30 17.39.16,2024-05-30 17.40.58,12863,1
2024-05-30 17.44.22,2024-05-30 17.46.02,10003,1
2024-05-30 17.44.22,2024-05-30 17.46.02,13066,1
2024-05-30 17.44.22,2024-05-30 17.46.02,12983,1
2024-05-30 17.44.22,2024-05-30 17.46.02,10047,1
2024-05-30 17.44.22,2024-05-30 17.46.02,12783,1
2024-05-30 17.44.22,2024-05-30 17.46.02,10133,1
2024-05-30 17.44.22,2024-05-30 17.46.02,12793,1
2024-05-30 17.44.22,2024-05-30 17.46.02,12971,2
2024-05-30 17.44.22,2024-05-30 17.46.02,12540,1
2024-05-30 17.44.22,2024-05-30 17.46.02,12975,1
2024-05-30 17.44.22,2024-05-30 17.46.02,12604,1
2024-05-30 17.44.22,2024-05-30 17.46.02,10055,2
2024-05-30 17.44.22,2024-05-30 17.46.02,13014,2
2024-05-30 17.44.22,2024-05-30 17.46.02,13011,1
2024-05-30 17.44.22,2024-05-30 17.46.02,13015,1
2024-05-30 17.44.22,2024-05-30 17.46.02,12801,1
2024-05-30 17.44.22,2024-05-30 17.46.02,12412,1
2024-05-30 17.44.22,2024-05-30 17.46.02,13078,1
2024-05-30 17.44.22,2024-05-30 17.46.02,12093,1
2024-05-30 17.44.22,2024-05-30 17.46.02,12924,-1
2024-05-30 17.44.22,2024-05-30 17.46.02,12365,1
2024-05-30 17.44.22,2024-05-30 17.46.02,12294,1
2024-05-30 17.44.22,2024-05-30 17.46.02,13071,3
2024-05-30 17.44.22,2024-05-30 17.46.02,12291,3
2024-05-30 17.44.22,2024-05-30 17.46.02,11598,1
2024-05-30 17.44.22,2024-05-30 17.46.02,12862,1
2024-05-30 17.44.22,2024-05-30 17.46.02,13054,1
2024-05-30 17.44.22,2024-05-30 17.46.02,12863,1
2024-05-30 17.49.23,2024-05-30 17.51.05,13060,1
2024-05-30 17.49.23,2024-05-30 17.51.05,13061,1
2024-05-30 17.49.23,2024-05-30 17.51.05,10949,-1
2024-05-30 17.49.23,2024-05-30 17.51.05,10133,-1
2024-05-30 17.49.23,2024-05-30 17.51.05,12430,1
2024-05-30 17.49.23,2024-05-30 17.51.05,12924,-1
2024-05-30 17.49.23,2024-05-30 17.51.05,12833,1
2024-05-30 17.49.23,2024-05-30 17.51.05,12130,2
2024-05-30 17.49.23,2024-05-30 17.51.05,12294,1
2024-05-30 17.49.23,2024-05-30 17.51.05,13071,2
2024-05-30 17.49.23,2024-05-30 17.51.05,11559,1
2024-05-30 17.49.23,2024-05-30 17.51.05,10777,1
2024-05-30 17.49.23,2024-05-30 17.51.05,13053,1
2024-05-30 17.49.23,2024-05-30 17.51.05,10779,1
2024-05-30 17.54.28,2024-05-30 17.56.08,12962,1
2024-05-30 17.54.28,2024-05-30 17.56.08,13060,-1
2024-05-30 17.54.28,2024-05-30 17.56.08,13065,-1
2024-05-30 17.54.28,2024-05-30 17.56.08,13066,2
2024-05-30 17.54.28,2024-05-30 17.56.08,10011,1
2024-05-30 17.54.28,2024-05-30 17.56.08,10014,1
2024-05-30 17.54.28,2024-05-30 17.56.08,10260,1
2024-05-30 17.54.28,2024-05-30 17.56.08,13135,1
2024-05-30 17.54.28,2024-05-30 17.56.08,13136,2
2024-05-30 17.54.28,2024-05-30 17.56.08,12604,1
2024-05-30 17.54.28,2024-05-30 17.56.08,12939,1
2024-05-30 17.54.28,2024-05-30 17.56.08,12977,1
2024-05-30 17.54.28,2024-05-30 17.56.08,11394,1
2024-05-30 17.54.28,2024-05-30 17.56.08,10149,1
2024-05-30 17.54.28,2024-05-30 17.56.08,12887,1
2024-05-30 17.54.28,2024-05-30 17.56.08,13042,1
2024-05-30 17.54.28,2024-05-30 17.56.08,13071,2
2024-05-30 17.54.28,2024-05-30 17.56.08,12291,2
2024-05-30 17.54.28,2024-05-30 17.56.08,12753,1
2024-05-30 17.59.30,2024-05-30 18.01.10,13129,1
2024-05-30 17.59.30,2024-05-30 18.01.10,12769,1
2024-05-30 17.59.30,2024-05-30 18.01.10,11774,1
2024-05-30 17.59.30,2024-05-30 18.01.10,13073,1
2024-05-30 17.59.30,2024-05-30 18.01.10,10695,1
2024-05-30 17.59.30,2024-05-30 18.01.10,13010,1
2024-05-30 17.59.30,2024-05-30 18.01.10,13135,1
2024-05-30 17.59.30,2024-05-30 18.01.10,13136,1
2024-05-30 17.59.30,2024-05-30 18.01.10,12939,1
2024-05-30 17.59.30,2024-05-30 18.01.10,12977,1
2024-05-30 17.59.30,2024-05-30 18.01.10,12550,1
2024-05-30 17.59.30,2024-05-30 18.01.10,12978,1
2024-05-30 17.59.30,2024-05-30 18.01.10,10108,1
2024-05-30 17.59.30,2024-05-30 18.01.10,12153,1
2024-05-30 17.59.30,2024-05-30 18.01.10,11600,1
2024-05-30 17.59.30,2024-05-30 18.01.10,12753,1
2024-05-30 17.59.30,2024-05-30 18.01.10,11027,1
2024-05-30 17.59.30,2024-05-30 18.01.10,10777,2
2024-05-30 17.59.30,2024-05-30 18.01.10,13053,2
2024-05-30 17.59.30,2024-05-30 18.01.10,10779,2
2024-05-30 18.04.34,2024-05-30 18.06.14,10949,1
2024-05-30 18.04.34,2024-05-30 18.06.14,13134,1
2024-05-30 18.04.34,2024-05-30 18.06.14,13136,1
2024-05-30 18.04.34,2024-05-30 18.06.14,11933,1
2024-05-30 18.04.34,2024-05-30 18.06.14,12163,1
2024-05-30 18.04.34,2024-05-30 18.06.14,12843,1
2024-05-30 18.04.34,2024-05-30 18.06.14,12294,1
2024-05-30 18.09.35,2024-05-30 18.11.16,13061,1
2024-05-30 18.09.35,2024-05-30 18.11.16,13073,-1
2024-05-30 18.09.35,2024-05-30 18.11.16,12175,2
2024-05-30 18.09.35,2024-05-30 18.11.16,12983,2
2024-05-30 18.09.35,2024-05-30 18.11.16,12799,1
2024-05-30 18.09.35,2024-05-30 18.11.16,10070,1
2024-05-30 18.09.35,2024-05-30 18.11.16,12093,1
2024-05-30 18.09.35,2024-05-30 18.11.16,12843,1
2024-05-30 18.09.35,2024-05-30 18.11.16,11660,1
2024-05-30 18.09.35,2024-05-30 18.11.16,11559,1
2024-05-30 18.09.35,2024-05-30 18.11.16,13058,1
2024-05-30 18.09.35,2024-05-30 18.11.16,10072,1
2024-05-30 18.14.38,2024-05-30 18.16.18,12966,1
2024-05-30 18.14.38,2024-05-30 18.16.18,13060,1
2024-05-30 18.14.38,2024-05-30 18.16.18,12775,1
2024-05-30 18.14.38,2024-05-30 18.16.18,13007,1
2024-05-30 18.14.38,2024-05-30 18.16.18,12790,1
2024-05-30 18.14.38,2024-05-30 18.16.18,12799,1
2024-05-30 18.14.38,2024-05-30 18.16.18,13040,1
2024-05-30 18.14.38,2024-05-30 18.16.18,10029,1
2024-05-30 18.14.38,2024-05-30 18.16.18,13051,-1
2024-05-30 18.19.41,2024-05-30 18.21.22,12962,1
2024-05-30 18.19.41,2024-05-30 18.21.22,10949,1
2024-05-30 18.19.41,2024-05-30 18.21.22,10133,1
2024-05-30 18.19.41,2024-05-30 18.21.22,12790,-1
2024-05-30 18.19.41,2024-05-30 18.21.22,12799,1
2024-05-30 18.19.41,2024-05-30 18.21.22,10055,1
2024-05-30 18.19.41,2024-05-30 18.21.22,13014,1
2024-05-30 18.19.41,2024-05-30 18.21.22,13071,1
2024-05-30 18.19.41,2024-05-30 18.21.22,12314,1
2024-05-30 18.19.41,2024-05-30 18.21.22,11072,1
2024-05-30 18.24.44,2024-05-30 18.26.23,12769,1
2024-05-30 18.24.44,2024-05-30 18.26.23,12963,1
2024-05-30 18.24.44,2024-05-30 18.26.23,13083,1
2024-05-30 18.24.44,2024-05-30 18.26.23,13065,1
2024-05-30 18.24.44,2024-05-30 18.26.23,10011,1
2024-05-30 18.24.44,2024-05-30 18.26.23,10048,1
2024-05-30 18.24.44,2024-05-30 18.26.23,10027,-1
2024-05-30 18.24.44,2024-05-30 18.26.23,13005,1
2024-05-30 18.24.44,2024-05-30 18.26.23,12793,1
2024-05-30 18.24.44,2024-05-30 18.26.23,12971,1
2024-05-30 18.24.44,2024-05-30 18.26.23,12162,-1
2024-05-30 18.24.44,2024-05-30 18.26.23,10025,-1
2024-05-30 18.24.44,2024-05-30 18.26.23,11072,1
2024-05-30 18.24.44,2024-05-30 18.26.23,11559,1
2024-05-30 18.24.44,2024-05-30 18.26.23,13057,1
2024-05-30 18.29.44,2024-05-30 18.31.24,12769,-1
2024-05-30 18.29.44,2024-05-30 18.31.24,12963,1
2024-05-30 18.29.44,2024-05-30 18.31.24,13083,1
2024-05-30 18.29.44,2024-05-30 18.31.24,12027,1
2024-05-30 18.29.44,2024-05-30 18.31.24,13007,-1
2024-05-30 18.29.44,2024-05-30 18.31.24,12157,3
2024-05-30 18.29.44,2024-05-30 18.31.24,12158,3
2024-05-30 18.29.44,2024-05-30 18.31.24,10025,1
2024-05-30 18.29.44,2024-05-30 18.31.24,13071,1
2024-05-30 18.29.44,2024-05-30 18.31.24,11027,1
2024-05-30 18.34.43,2024-05-30 18.36.21,12393,1
2024-05-30 18.34.43,2024-05-30 18.36.21,13061,1
2024-05-30 18.34.43,2024-05-30 18.36.21,12775,1
2024-05-30 18.34.43,2024-05-30 18.36.21,12412,1
2024-05-30 18.34.43,2024-05-30 18.36.21,13079,1
2024-05-30 18.34.43,2024-05-30 18.36.21,10149,1
2024-05-30 18.34.43,2024-05-30 18.36.21,12887,1
2024-05-30 18.34.43,2024-05-30 18.36.21,12365,1
2024-05-30 18.34.43,2024-05-30 18.36.21,11598,1
2024-05-30 18.34.43,2024-05-30 18.36.21,11600,1
2024-05-30 18.34.43,2024-05-30 18.36.21,13051,1
2024-05-30 18.34.43,2024-05-30 18.36.21,12873,1
2024-05-30 18.39.42,2024-05-30 18.41.20,10001,-1
2024-05-30 18.39.42,2024-05-30 18.41.20,10005,2
2024-05-30 18.39.42,2024-05-30 18.41.20,10023,1
2024-05-30 18.39.42,2024-05-30 18.41.20,12131,-1
2024-05-30 18.39.42,2024-05-30 18.41.20,12154,-1
2024-05-30 18.39.42,2024-05-30 18.41.20,12153,1
2024-05-30 18.39.42,2024-05-30 18.41.20,13042,1
2024-05-30 18.39.42,2024-05-30 18.41.20,10266,1
2024-05-30 18.39.42,2024-05-30 18.41.20,13071,1
2024-05-30 18.39.42,2024-05-30 18.41.20,12687,1
2024-05-30 18.39.42,2024-05-30 18.41.20,11559,1
2024-05-30 18.44.41,2024-05-30 18.46.22,10006,3
2024-05-30 18.44.41,2024-05-30 18.46.22,12990,2
2024-05-30 18.44.41,2024-05-30 18.46.22,10012,1
2024-05-30 18.44.41,2024-05-30 18.46.22,12611,1
2024-05-30 18.44.41,2024-05-30 18.46.22,12162,-1
2024-05-30 18.44.41,2024-05-30 18.46.22,10029,1
2024-05-30 18.44.41,2024-05-30 18.46.22,13043,1
2024-05-30 18.44.41,2024-05-30 18.46.22,12705,1
2024-05-30 18.49.39,2024-05-30 18.51.19,13060,1
2024-05-30 18.49.39,2024-05-30 18.51.19,13065,1
2024-05-30 18.49.39,2024-05-30 18.51.19,10048,1
2024-05-30 18.49.39,2024-05-30 18.51.19,10095,1
2024-05-30 18.49.39,2024-05-30 18.51.19,12153,1
2024-05-30 18.49.39,2024-05-30 18.51.19,13075,1
2024-05-30 18.49.39,2024-05-30 18.51.19,10037,1
2024-05-30 18.54.41,2024-05-30 18.56.22,12093,1
2024-05-30 18.59.42,2024-05-30 19.01.23,11774,1
2024-05-30 18.59.42,2024-05-30 19.01.23,10057,1
2024-05-30 18.59.42,2024-05-30 19.01.23,12430,1
2024-05-30 18.59.42,2024-05-30 19.01.23,12005,1
2024-05-30 18.59.42,2024-05-30 19.01.23,13071,2
2024-05-30 19.04.46,2024-05-30 19.06.26,12769,1
2024-05-30 19.04.46,2024-05-30 19.06.26,12783,1
2024-05-30 19.04.46,2024-05-30 19.06.26,10071,1
2024-05-30 19.04.46,2024-05-30 19.06.26,12162,1
2024-05-30 19.04.46,2024-05-30 19.06.26,10568,1
2024-05-30 19.04.46,2024-05-30 19.06.26,13040,1
2024-05-30 19.04.46,2024-05-30 19.06.26,11600,2
2024-05-30 19.09.48,2024-05-30 19.11.29,12537,1
2024-05-30 19.09.48,2024-05-30 19.11.29,12974,1
2024-05-30 19.09.48,2024-05-30 19.11.29,10052,1
2024-05-30 19.09.48,2024-05-30 19.11.29,10071,1
2024-05-30 19.09.48,2024-05-30 19.11.29,12294,1
2024-05-30 19.09.48,2024-05-30 19.11.29,10072,2
2024-05-30 19.09.48,2024-05-30 19.11.29,11027,1
2024-05-30 19.14.49,2024-05-30 19.16.30,13060,1
2024-05-30 19.14.49,2024-05-30 19.16.30,12540,1
2024-05-30 19.14.49,2024-05-30 19.16.30,12975,1
2024-05-30 19.14.49,2024-05-30 19.16.30,10050,2
2024-05-30 19.14.49,2024-05-30 19.16.30,12157,2
2024-05-30 19.14.49,2024-05-30 19.16.30,12158,2
2024-05-30 19.14.49,2024-05-30 19.16.30,12093,1
2024-05-30 19.14.49,2024-05-30 19.16.30,13040,1
2024-05-30 19.14.49,2024-05-30 19.16.30,12686,1
2024-05-30 19.14.49,2024-05-30 19.16.30,12294,1
2024-05-30 19.14.49,2024-05-30 19.16.30,12314,1
2024-05-30 19.14.49,2024-05-30 19.16.30,11600,1
2024-05-30 19.14.49,2024-05-30 19.16.30,12753,1
2024-05-30 19.14.49,2024-05-30 19.16.30,10142,1
2024-05-30 19.14.49,2024-05-30 19.16.30,10072,1
2024-05-30 19.19.52,2024-05-30 19.21.34,12988,1
2024-05-30 19.19.52,2024-05-30 19.21.34,12966,1
2024-05-30 19.19.52,2024-05-30 19.21.34,13061,1
2024-05-30 19.19.52,2024-05-30 19.21.34,12027,1
2024-05-30 19.19.52,2024-05-30 19.21.34,10050,1
2024-05-30 19.19.52,2024-05-30 19.21.34,10066,1
2024-05-30 19.19.52,2024-05-30 19.21.34,10017,1
2024-05-30 19.19.52,2024-05-30 19.21.34,12412,1
2024-05-30 19.19.52,2024-05-30 19.21.34,13078,1
2024-05-30 19.19.52,2024-05-30 19.21.34,13023,1
2024-05-30 19.19.52,2024-05-30 19.21.34,13025,1
2024-05-30 19.19.52,2024-05-30 19.21.34,13026,1
2024-05-30 19.19.52,2024-05-30 19.21.34,12162,1
2024-05-30 19.19.52,2024-05-30 19.21.34,11598,1
2024-05-30 19.19.52,2024-05-30 19.21.34,11600,1
2024-05-30 19.24.57,2024-05-30 19.26.36,10067,1
2024-05-30 19.24.57,2024-05-30 19.26.36,13011,1
2024-05-30 19.24.57,2024-05-30 19.26.36,10070,1
2024-05-30 19.24.57,2024-05-30 19.26.36,12005,1
2024-05-30 19.24.57,2024-05-30 19.26.36,10095,1
2024-05-30 19.24.57,2024-05-30 19.26.36,12154,1
2024-05-30 19.24.57,2024-05-30 19.26.36,11060,1
2024-05-30 19.24.57,2024-05-30 19.26.36,12167,1
2024-05-30 19.24.57,2024-05-30 19.26.36,12686,2
2024-05-30 19.24.57,2024-05-30 19.26.36,12893,-1
2024-05-30 19.24.57,2024-05-30 19.26.36,13071,1
2024-05-30 19.28.18,2024-05-30 19.29.59,13060,1
2024-05-30 19.28.18,2024-05-30 19.29.59,13061,1
2024-05-30 19.28.18,2024-05-30 19.29.59,12983,1
2024-05-30 19.28.18,2024-05-30 19.29.59,13005,1
2024-05-30 19.28.18,2024-05-30 19.29.59,10050,1
2024-05-30 19.28.18,2024-05-30 19.29.59,10066,1
2024-05-30 19.28.18,2024-05-30 19.29.59,10068,1
2024-05-30 19.28.18,2024-05-30 19.29.59,12551,1
2024-05-30 19.28.18,2024-05-30 19.29.59,12860,1
2024-05-30 19.29.59,2024-05-30 19.31.41,13141,1
2024-05-30 19.29.59,2024-05-30 19.31.41,12898,1
2024-05-30 19.29.59,2024-05-30 19.31.41,11559,1
2024-05-30 19.35.03,2024-05-30 19.36.46,12988,1
2024-05-30 19.35.03,2024-05-30 19.36.46,13065,1
2024-05-30 19.35.03,2024-05-30 19.36.46,13067,1
2024-05-30 19.35.03,2024-05-30 19.36.46,10052,1
2024-05-30 19.35.03,2024-05-30 19.36.46,12939,-1
2024-05-30 19.35.03,2024-05-30 19.36.46,12977,-1
2024-05-30 19.35.03,2024-05-30 19.36.46,12843,1
2024-05-30 19.35.03,2024-05-30 19.36.46,10777,1
2024-05-30 19.35.03,2024-05-30 19.36.46,13053,1
2024-05-30 19.35.03,2024-05-30 19.36.46,10779,1
2024-05-30 19.40.08,2024-05-30 19.41.48,10010,1
2024-05-30 19.40.08,2024-05-30 19.41.48,10011,1
2024-05-30 19.40.08,2024-05-30 19.41.48,10066,1
2024-05-30 19.40.08,2024-05-30 19.41.48,10017,1
2024-05-30 19.40.08,2024-05-30 19.41.48,12093,1
2024-05-30 19.40.08,2024-05-30 19.41.48,10029,1
2024-05-30 19.40.08,2024-05-30 19.41.48,13071,2
2024-05-30 19.40.08,2024-05-30 19.41.48,12705,1
2024-05-30 19.45.10,2024-05-30 19.46.54,10010,3
2024-05-30 19.45.10,2024-05-30 19.46.54,10017,1
2024-05-30 19.45.10,2024-05-30 19.46.54,10068,1
2024-05-30 19.45.10,2024-05-30 19.46.54,10108,1
2024-05-30 19.45.10,2024-05-30 19.46.54,12154,1
2024-05-30 19.45.10,2024-05-30 19.46.54,10030,1
2024-05-30 19.45.10,2024-05-30 19.46.54,13042,-1
2024-05-30 19.48.36,2024-05-30 19.50.16,13065,1
2024-05-30 19.48.36,2024-05-30 19.50.16,10023,1
2024-05-30 19.48.36,2024-05-30 19.50.16,12232,1
2024-05-30 19.48.36,2024-05-30 19.50.16,12430,1
2024-05-30 19.48.36,2024-05-30 19.50.16,10108,-1
2024-05-30 19.48.36,2024-05-30 19.50.16,12154,-1
2024-05-30 19.48.36,2024-05-30 19.50.16,12093,-1
2024-05-30 19.48.36,2024-05-30 19.50.16,12843,-1
2024-05-30 19.48.36,2024-05-30 19.50.16,13044,1
2024-05-30 19.48.36,2024-05-30 19.50.16,10264,1
2024-05-30 19.48.36,2024-05-30 19.50.16,12686,1
2024-05-30 19.48.36,2024-05-30 19.50.16,11559,2
2024-05-30 19.48.36,2024-05-30 19.50.16,10037,1
2024-05-30 19.53.41,2024-05-30 19.55.22,10002,-1
2024-05-30 19.53.41,2024-05-30 19.55.22,10010,2
2024-05-30 19.53.41,2024-05-30 19.55.22,12783,1
2024-05-30 19.53.41,2024-05-30 19.55.22,10949,1
2024-05-30 19.53.41,2024-05-30 19.55.22,10133,1
2024-05-30 19.53.41,2024-05-30 19.55.22,10023,-1
2024-05-30 19.53.41,2024-05-30 19.55.22,10108,1
2024-05-30 19.53.41,2024-05-30 19.55.22,12154,1
2024-05-30 19.53.41,2024-05-30 19.55.22,12093,1
2024-05-30 19.53.41,2024-05-30 19.55.22,11933,1
2024-05-30 19.53.41,2024-05-30 19.55.22,12163,1
2024-05-30 19.53.41,2024-05-30 19.55.22,11060,1
2024-05-30 19.53.41,2024-05-30 19.55.22,12167,1
2024-05-30 19.53.41,2024-05-30 19.55.22,13071,1
2024-05-30 19.58.47,2024-05-30 20.00.27,13073,1
2024-05-30 19.58.47,2024-05-30 20.00.27,13005,1
2024-05-30 19.58.47,2024-05-30 20.00.27,10017,1
2024-05-30 19.58.47,2024-05-30 20.00.27,10067,1
2024-05-30 19.58.47,2024-05-30 20.00.27,12551,1
2024-05-30 19.58.47,2024-05-30 20.00.27,10568,1
2024-05-30 19.58.47,2024-05-30 20.00.27,12893,1
2024-05-30 19.58.47,2024-05-30 20.00.27,12686,1
2024-05-30 20.03.49,2024-05-30 20.05.29,10010,1
2024-05-30 20.03.49,2024-05-30 20.05.29,10017,1
2024-05-30 20.03.49,2024-05-30 20.05.29,10055,1
2024-05-30 20.03.49,2024-05-30 20.05.29,13014,1
2024-05-30 20.03.49,2024-05-30 20.05.29,13011,1
2024-05-30 20.03.49,2024-05-30 20.05.29,13023,1
2024-05-30 20.03.49,2024-05-30 20.05.29,13025,1
2024-05-30 20.03.49,2024-05-30 20.05.29,13026,1
2024-05-30 20.03.49,2024-05-30 20.05.29,10058,1
2024-05-30 20.03.49,2024-05-30 20.05.29,12232,1
2024-05-30 20.03.49,2024-05-30 20.05.29,12430,1
2024-05-30 20.03.49,2024-05-30 20.05.29,12365,1
2024-05-30 20.03.49,2024-05-30 20.05.29,13040,1
2024-05-30 20.03.49,2024-05-30 20.05.29,12686,-1
2024-05-30 20.03.49,2024-05-30 20.05.29,10906,1
2024-05-30 20.03.49,2024-05-30 20.05.29,10142,1
2024-05-30 20.08.52,2024-05-30 20.10.34,10003,-1
2024-05-30 20.08.52,2024-05-30 20.10.34,12680,-1
2024-05-30 20.08.52,2024-05-30 20.10.34,10010,-1
2024-05-30 20.08.52,2024-05-30 20.10.34,10017,1
2024-05-30 20.08.52,2024-05-30 20.10.34,10068,1
2024-05-30 20.08.52,2024-05-30 20.10.34,13079,1
2024-05-30 20.08.52,2024-05-30 20.10.34,13078,-1
2024-05-30 20.08.52,2024-05-30 20.10.34,12430,1
2024-05-30 20.08.52,2024-05-30 20.10.34,12294,1
2024-05-30 20.08.52,2024-05-30 20.10.34,11600,1
2024-05-30 20.13.56,2024-05-30 20.15.36,10047,1
2024-05-30 20.13.56,2024-05-30 20.15.36,13015,1
2024-05-30 20.13.56,2024-05-30 20.15.36,10070,1
2024-05-30 20.13.56,2024-05-30 20.15.36,12162,-1
2024-05-30 20.13.56,2024-05-30 20.15.36,12093,1
2024-05-30 20.13.56,2024-05-30 20.15.36,10029,1
2024-05-30 20.13.56,2024-05-30 20.15.36,10030,-1
2024-05-30 20.13.56,2024-05-30 20.15.36,10264,1
2024-05-30 20.13.56,2024-05-30 20.15.36,12316,1
2024-05-30 20.18.58,2024-05-30 20.20.39,13061,-1
2024-05-30 20.18.58,2024-05-30 20.20.39,12027,1
2024-05-30 20.18.58,2024-05-30 20.20.39,12983,-1
2024-05-30 20.18.58,2024-05-30 20.20.39,10012,1
2024-05-30 20.18.58,2024-05-30 20.20.39,10048,1
2024-05-30 20.18.58,2024-05-30 20.20.39,12939,1
2024-05-30 20.18.58,2024-05-30 20.20.39,12977,1
2024-05-30 20.18.58,2024-05-30 20.20.39,12551,1
2024-05-30 20.18.58,2024-05-30 20.20.39,10149,1
2024-05-30 20.18.58,2024-05-30 20.20.39,12887,1
2024-05-30 20.18.58,2024-05-30 20.20.39,10030,1
2024-05-30 20.18.58,2024-05-30 20.20.39,12893,1
2024-05-30 20.18.58,2024-05-30 20.20.39,10037,2
2024-05-30 20.18.58,2024-05-30 20.20.39,10036,-1
2024-05-30 20.24.03,2024-05-30 20.25.43,12769,1
2024-05-30 20.24.03,2024-05-30 20.25.43,12443,2
2024-05-30 20.24.03,2024-05-30 20.25.43,12436,2
2024-05-30 20.24.03,2024-05-30 20.25.43,13061,1
2024-05-30 20.24.03,2024-05-30 20.25.43,12680,-1
2024-05-30 20.24.03,2024-05-30 20.25.43,13073,1
2024-05-30 20.24.03,2024-05-30 20.25.43,12027,1
2024-05-30 20.24.03,2024-05-30 20.25.43,12983,-1
2024-05-30 20.24.03,2024-05-30 20.25.43,12551,1
2024-05-30 20.24.03,2024-05-30 20.25.43,10030,1
2024-05-30 20.24.03,2024-05-30 20.25.43,13044,-1
2024-05-30 20.24.03,2024-05-30 20.25.43,13045,1
2024-05-30 20.24.03,2024-05-30 20.25.43,12294,1
2024-05-30 20.24.03,2024-05-30 20.25.43,12314,1
2024-05-30 20.24.03,2024-05-30 20.25.43,11600,1
2024-05-30 20.24.03,2024-05-30 20.25.43,10037,3
2024-05-30 20.24.03,2024-05-30 20.25.43,10063,2
2024-05-30 20.29.07,2024-05-30 20.30.48,12443,2
2024-05-30 20.29.07,2024-05-30 20.30.48,12436,1
2024-05-30 20.29.07,2024-05-30 20.30.48,12962,1
2024-05-30 20.29.07,2024-05-30 20.30.48,13073,-1
2024-05-30 20.29.07,2024-05-30 20.30.48,12775,1
2024-05-30 20.29.07,2024-05-30 20.30.48,10144,1
2024-05-30 20.29.07,2024-05-30 20.30.48,12783,1
2024-05-30 20.29.07,2024-05-30 20.30.48,10030,1
2024-05-30 20.29.07,2024-05-30 20.30.48,12294,1
2024-05-30 20.29.07,2024-05-30 20.30.48,12314,1
2024-05-30 20.29.07,2024-05-30 20.30.48,11598,1
2024-05-30 20.29.07,2024-05-30 20.30.48,13072,1
2024-05-30 20.29.07,2024-05-30 20.30.48,10037,1
2024-05-30 20.29.07,2024-05-30 20.30.48,10072,1
2024-05-30 20.29.07,2024-05-30 20.30.48,10063,1
2024-05-30 20.34.10,2024-05-30 20.35.51,12443,1
2024-05-30 20.34.10,2024-05-30 20.35.51,12436,1
2024-05-30 20.34.10,2024-05-30 20.35.51,10012,1
2024-05-30 20.34.10,2024-05-30 20.35.51,10030,1
2024-05-30 20.34.10,2024-05-30 20.35.51,12686,1
2024-05-30 20.34.10,2024-05-30 20.35.51,13072,1
2024-05-30 20.39.12,2024-05-30 20.40.53,10002,1
2024-05-30 20.39.12,2024-05-30 20.40.53,12443,1
2024-05-30 20.39.12,2024-05-30 20.40.53,12436,1
2024-05-30 20.39.12,2024-05-30 20.40.53,12963,1
2024-05-30 20.39.12,2024-05-30 20.40.53,13083,1
2024-05-30 20.39.12,2024-05-30 20.40.53,13060,-1
2024-05-30 20.39.12,2024-05-30 20.40.53,13061,2
2024-05-30 20.39.12,2024-05-30 20.40.53,13065,1
2024-05-30 20.39.12,2024-05-30 20.40.53,12298,-1
2024-05-30 20.39.12,2024-05-30 20.40.53,12314,-1
2024-05-30 20.39.12,2024-05-30 20.40.53,11600,-1
2024-05-30 20.44.17,2024-05-30 20.45.57,12769,-1
2024-05-30 20.44.17,2024-05-30 20.45.57,12680,-1
2024-05-30 20.44.17,2024-05-30 20.45.57,10010,1
2024-05-30 20.44.17,2024-05-30 20.45.57,12551,1
2024-05-30 20.44.17,2024-05-30 20.45.57,13071,1
2024-05-30 20.49.19,2024-05-30 20.50.59,10002,-1
2024-05-30 20.49.19,2024-05-30 20.50.59,10057,1
2024-05-30 20.49.19,2024-05-30 20.50.59,10023,1
2024-05-30 20.49.19,2024-05-30 20.50.59,10058,1
2024-05-30 20.49.19,2024-05-30 20.50.59,12430,2
2024-05-30 20.49.19,2024-05-30 20.50.59,10106,-1
2024-05-30 20.49.19,2024-05-30 20.50.59,12163,-1
